,Record ID,Step Name,Relative Time(h:min:s.ms),Realtime,Auxiliary channel TU1 T(°C),Gap of Temperature
32751,229357,Rest,0:05:09.000,2020-10-13 11:45:19.000000,29.5,0
32752,229358,Rest,0:05:10.000,2020-10-13 11:45:20.000000,29.5,0
32753,229359,Rest,0:05:11.000,2020-10-13 11:45:21.000000,29.5,0
32754,229360,Rest,0:05:12.000,2020-10-13 11:45:22.000000,29.5,0
32755,229361,Rest,0:05:13.000,2020-10-13 11:45:23.000000,29.5,0
32756,229362,Rest,0:05:14.000,2020-10-13 11:45:24.000000,29.5,0
32757,229363,Rest,0:05:15.000,2020-10-13 11:45:25.000000,29.5,0
32758,229364,Rest,0:05:16.000,2020-10-13 11:45:26.000000,29.4,0
32759,229365,Rest,0:05:17.000,2020-10-13 11:45:27.000000,29.4,0
32760,229366,Rest,0:05:18.000,2020-10-13 11:45:28.000000,29.4,0
32761,229367,Rest,0:05:19.000,2020-10-13 11:45:29.000000,29.4,0
32762,229368,Rest,0:05:20.000,2020-10-13 11:45:30.000000,29.4,0
32763,229369,Rest,0:05:21.000,2020-10-13 11:45:31.000000,29.4,0
32764,229370,Rest,0:05:22.000,2020-10-13 11:45:32.000000,29.4,0
32765,229371,Rest,0:05:23.000,2020-10-13 11:45:33.000000,29.4,0
32766,229372,Rest,0:05:24.000,2020-10-13 11:45:34.000000,29.4,0
32767,229373,Rest,0:05:25.000,2020-10-13 11:45:35.000000,29.4,0
32768,229374,Rest,0:05:26.000,2020-10-13 11:45:36.000000,29.4,0
32769,229375,Rest,0:05:27.000,2020-10-13 11:45:37.000000,29.4,0
32770,229376,Rest,0:05:28.000,2020-10-13 11:45:38.000000,29.4,0
32771,229377,Rest,0:05:29.000,2020-10-13 11:45:39.000000,29.3,0
32772,229378,Rest,0:05:30.000,2020-10-13 11:45:40.000000,29.3,0
32773,229379,Rest,0:05:31.000,2020-10-13 11:45:41.000000,29.3,0
32774,229380,Rest,0:05:32.000,2020-10-13 11:45:42.000000,29.3,0
32775,229381,Rest,0:05:33.000,2020-10-13 11:45:43.000000,29.3,0
32776,229382,Rest,0:05:34.000,2020-10-13 11:45:44.000000,29.3,0
32777,229383,Rest,0:05:35.000,2020-10-13 11:45:45.000000,29.3,0
32778,229384,Rest,0:05:36.000,2020-10-13 11:45:46.000000,29.3,0
32779,229385,Rest,0:05:37.000,2020-10-13 11:45:47.000000,29.3,0
32780,229386,Rest,0:05:38.000,2020-10-13 11:45:47.999999,29.3,0
32781,229387,Rest,0:05:39.000,2020-10-13 11:45:49.000000,29.2,0
32782,229388,Rest,0:05:40.000,2020-10-13 11:45:50.000000,29.2,0
32783,229389,Rest,0:05:41.000,2020-10-13 11:45:51.000000,29.2,0
32784,229390,Rest,0:05:42.000,2020-10-13 11:45:52.000000,29.2,0
32785,229391,Rest,0:05:43.000,2020-10-13 11:45:53.000000,29.2,0
32786,229392,Rest,0:05:44.000,2020-10-13 11:45:54.000000,29.2,0
32787,229393,Rest,0:05:45.000,2020-10-13 11:45:55.000000,29.2,0
32788,229394,Rest,0:05:46.000,2020-10-13 11:45:56.000000,29.2,0
32789,229395,Rest,0:05:47.000,2020-10-13 11:45:57.000000,29.2,0
32790,229396,Rest,0:05:48.000,2020-10-13 11:45:58.000000,29.2,0
32791,229397,Rest,0:05:49.000,2020-10-13 11:45:59.000000,29.1,0
32792,229398,Rest,0:05:50.000,2020-10-13 11:46:00.000000,29.1,0
32793,229399,Rest,0:05:51.000,2020-10-13 11:46:01.000000,29.1,0
32794,229400,Rest,0:05:52.000,2020-10-13 11:46:02.000000,29.1,0
32795,229401,Rest,0:05:53.000,2020-10-13 11:46:03.000000,29.1,0
32796,229402,Rest,0:05:54.000,2020-10-13 11:46:04.000000,29.1,0
32797,229403,Rest,0:05:55.000,2020-10-13 11:46:05.000000,29.1,0
32798,229404,Rest,0:05:56.000,2020-10-13 11:46:06.000000,29.1,0
32799,229405,Rest,0:05:57.000,2020-10-13 11:46:07.000000,29.1,0
32800,229406,Rest,0:05:58.000,2020-10-13 11:46:08.000000,29.1,0
32801,229407,Rest,0:05:59.000,2020-10-13 11:46:09.000000,29.1,0
32802,229408,Rest,0:06:00.000,2020-10-13 11:46:10.000000,29.1,0
32803,229409,Rest,0:06:01.000,2020-10-13 11:46:11.000000,29.1,0
32804,229410,Rest,0:06:02.000,2020-10-13 11:46:12.000000,29.0,0
32805,229411,Rest,0:06:03.000,2020-10-13 11:46:13.000000,29.0,0
32806,229412,Rest,0:06:04.000,2020-10-13 11:46:14.000000,29.0,0
32807,229413,Rest,0:06:05.000,2020-10-13 11:46:15.000000,29.0,0
32808,229414,Rest,0:06:06.000,2020-10-13 11:46:16.000000,29.0,0
32809,229415,Rest,0:06:07.000,2020-10-13 11:46:17.000000,29.0,0
32810,229416,Rest,0:06:08.000,2020-10-13 11:46:18.000000,29.0,0
32811,229417,Rest,0:06:09.000,2020-10-13 11:46:19.000000,29.0,0
32812,229418,Rest,0:06:10.000,2020-10-13 11:46:20.000000,29.0,0
32813,229419,Rest,0:06:11.000,2020-10-13 11:46:21.000000,29.0,0
32814,229420,Rest,0:06:12.000,2020-10-13 11:46:22.000000,29.0,0
32815,229421,Rest,0:06:13.000,2020-10-13 11:46:22.999999,29.0,0
32816,229422,Rest,0:06:14.000,2020-10-13 11:46:24.000000,29.0,0
32817,229423,Rest,0:06:15.000,2020-10-13 11:46:25.000000,29.0,0
32818,229424,Rest,0:06:16.000,2020-10-13 11:46:26.000000,29.0,0
32819,229425,Rest,0:06:17.000,2020-10-13 11:46:27.000000,29.0,0
32820,229426,Rest,0:06:18.000,2020-10-13 11:46:28.000000,29.0,0
32821,229427,Rest,0:06:19.000,2020-10-13 11:46:29.000000,28.9,0
32822,229428,Rest,0:06:20.000,2020-10-13 11:46:30.000001,28.9,0
32823,229429,Rest,0:06:21.000,2020-10-13 11:46:31.000000,28.9,0
32824,229430,Rest,0:06:22.000,2020-10-13 11:46:32.000000,28.9,0
32825,229431,Rest,0:06:23.000,2020-10-13 11:46:33.000000,28.9,0
32826,229432,Rest,0:06:24.000,2020-10-13 11:46:34.000000,28.9,0
32827,229433,Rest,0:06:25.000,2020-10-13 11:46:35.000000,28.9,0
32828,229434,Rest,0:06:26.000,2020-10-13 11:46:36.000000,28.9,0
32829,229435,Rest,0:06:27.000,2020-10-13 11:46:37.000000,28.9,0
32830,229436,Rest,0:06:28.000,2020-10-13 11:46:38.000000,28.9,0
32831,229437,Rest,0:06:29.000,2020-10-13 11:46:39.000000,28.9,0
32832,229438,Rest,0:06:30.000,2020-10-13 11:46:40.000000,28.9,0
32833,229439,Rest,0:06:31.000,2020-10-13 11:46:41.000000,28.9,0
32834,229440,Rest,0:06:32.000,2020-10-13 11:46:42.000000,28.9,0
32835,229441,Rest,0:06:33.000,2020-10-13 11:46:43.000000,28.9,0
32836,229442,Rest,0:06:34.000,2020-10-13 11:46:44.000000,28.9,0
32837,229443,Rest,0:06:35.000,2020-10-13 11:46:45.000000,28.9,0
32838,229444,Rest,0:06:36.000,2020-10-13 11:46:46.000000,28.9,0
32839,229445,Rest,0:06:37.000,2020-10-13 11:46:47.000000,28.9,0
32840,229446,Rest,0:06:38.000,2020-10-13 11:46:48.000000,28.9,0
32841,229447,Rest,0:06:39.000,2020-10-13 11:46:49.000000,28.9,0
32842,229448,Rest,0:06:40.000,2020-10-13 11:46:50.000000,28.9,0
32843,229449,Rest,0:06:41.000,2020-10-13 11:46:51.000000,28.9,0
32844,229450,Rest,0:06:42.000,2020-10-13 11:46:52.000000,28.9,0
32845,229451,Rest,0:06:43.000,2020-10-13 11:46:53.000000,28.9,0
32846,229452,Rest,0:06:44.000,2020-10-13 11:46:54.000000,28.9,0
32847,229453,Rest,0:06:45.000,2020-10-13 11:46:55.000000,28.9,0
32848,229454,Rest,0:06:46.000,2020-10-13 11:46:56.000000,28.9,0
32849,229455,Rest,0:06:47.000,2020-10-13 11:46:57.000000,28.9,0
32850,229456,Rest,0:06:48.000,2020-10-13 11:46:58.000000,28.9,0
32851,229457,Rest,0:06:49.000,2020-10-13 11:46:59.000000,28.9,0
32852,229458,Rest,0:06:50.000,2020-10-13 11:47:00.000000,29.0,0
32853,229459,Rest,0:06:51.000,2020-10-13 11:47:01.000000,29.0,0
32854,229460,Rest,0:06:52.000,2020-10-13 11:47:02.000000,29.0,0
32855,229461,Rest,0:06:53.000,2020-10-13 11:47:03.000000,29.0,0
32856,229462,Rest,0:06:54.000,2020-10-13 11:47:04.000000,29.0,0
32857,229463,Rest,0:06:55.000,2020-10-13 11:47:05.000001,29.0,0
32858,229464,Rest,0:06:56.000,2020-10-13 11:47:06.000000,29.0,0
32859,229465,Rest,0:06:57.000,2020-10-13 11:47:07.000000,29.0,0
32860,229466,Rest,0:06:58.000,2020-10-13 11:47:08.000000,29.0,0
32861,229467,Rest,0:06:59.000,2020-10-13 11:47:09.000000,29.0,0
32862,229468,Rest,0:07:00.000,2020-10-13 11:47:10.000000,29.0,0
32863,229469,Rest,0:07:01.000,2020-10-13 11:47:11.000000,29.0,0
32864,229470,Rest,0:07:02.000,2020-10-13 11:47:12.000000,29.0,0
32865,229471,Rest,0:07:03.000,2020-10-13 11:47:13.000000,29.0,0
32866,229472,Rest,0:07:04.000,2020-10-13 11:47:14.000000,29.0,0
32867,229473,Rest,0:07:05.000,2020-10-13 11:47:15.000000,29.0,0
32868,229474,Rest,0:07:06.000,2020-10-13 11:47:16.000000,29.0,0
32869,229475,Rest,0:07:07.000,2020-10-13 11:47:17.000000,29.0,0
32870,229476,Rest,0:07:08.000,2020-10-13 11:47:18.000000,29.0,0
32871,229477,Rest,0:07:09.000,2020-10-13 11:47:19.000000,29.0,0
32872,229478,Rest,0:07:10.000,2020-10-13 11:47:20.000000,29.0,0
32873,229479,Rest,0:07:11.000,2020-10-13 11:47:21.000000,29.0,0
32874,229480,Rest,0:07:12.000,2020-10-13 11:47:22.000000,29.1,0
32875,229481,Rest,0:07:13.000,2020-10-13 11:47:23.000000,29.1,0
32876,229482,Rest,0:07:14.000,2020-10-13 11:47:24.000000,29.1,0
32877,229483,Rest,0:07:15.000,2020-10-13 11:47:25.000000,29.1,0
32878,229484,Rest,0:07:16.000,2020-10-13 11:47:26.000000,29.1,0
32879,229485,Rest,0:07:17.000,2020-10-13 11:47:27.000000,29.1,0
32880,229486,Rest,0:07:18.000,2020-10-13 11:47:28.000000,29.1,0
32881,229487,Rest,0:07:19.000,2020-10-13 11:47:29.000000,29.1,0
32882,229488,Rest,0:07:20.000,2020-10-13 11:47:30.000000,29.1,0
32883,229489,Rest,0:07:21.000,2020-10-13 11:47:31.000000,29.1,0
32884,229490,Rest,0:07:22.000,2020-10-13 11:47:32.000000,29.1,0
32885,229491,Rest,0:07:23.000,2020-10-13 11:47:33.000000,29.1,0
32886,229492,Rest,0:07:24.000,2020-10-13 11:47:34.000000,29.1,0
32887,229493,Rest,0:07:25.000,2020-10-13 11:47:35.000000,29.1,0
32888,229494,Rest,0:07:26.000,2020-10-13 11:47:36.000000,29.1,0
32889,229495,Rest,0:07:27.000,2020-10-13 11:47:37.000000,29.1,0
32890,229496,Rest,0:07:28.000,2020-10-13 11:47:38.000000,29.1,0
32891,229497,Rest,0:07:29.000,2020-10-13 11:47:39.000000,29.1,0
32892,229498,Rest,0:07:30.000,2020-10-13 11:47:40.000001,29.1,0
32893,229499,Rest,0:07:31.000,2020-10-13 11:47:41.000000,29.1,0
32894,229500,Rest,0:07:32.000,2020-10-13 11:47:42.000000,29.1,0
32895,229501,Rest,0:07:33.000,2020-10-13 11:47:43.000000,29.1,0
32896,229502,Rest,0:07:34.000,2020-10-13 11:47:44.000000,29.1,0
32897,229503,Rest,0:07:35.000,2020-10-13 11:47:45.000000,29.1,0
32898,229504,Rest,0:07:36.000,2020-10-13 11:47:46.000000,29.1,0
32899,229505,Rest,0:07:37.000,2020-10-13 11:47:47.000000,29.1,0
32900,229506,Rest,0:07:38.000,2020-10-13 11:47:48.000000,29.1,0
32901,229507,Rest,0:07:39.000,2020-10-13 11:47:48.999999,29.1,0
32902,229508,Rest,0:07:40.000,2020-10-13 11:47:50.000000,29.1,0
32903,229509,Rest,0:07:41.000,2020-10-13 11:47:51.000000,29.1,0
32904,229510,Rest,0:07:42.000,2020-10-13 11:47:52.000000,29.1,0
32905,229511,Rest,0:07:43.000,2020-10-13 11:47:53.000000,29.0,0
32906,229512,Rest,0:07:44.000,2020-10-13 11:47:54.000000,29.0,0
32907,229513,Rest,0:07:45.000,2020-10-13 11:47:55.000000,29.0,0
32908,229514,Rest,0:07:46.000,2020-10-13 11:47:56.000000,29.0,0
32909,229515,Rest,0:07:47.000,2020-10-13 11:47:57.000000,29.0,0
32910,229516,Rest,0:07:48.000,2020-10-13 11:47:58.000000,29.0,0
32911,229517,Rest,0:07:49.000,2020-10-13 11:47:59.000000,29.0,0
32912,229518,Rest,0:07:50.000,2020-10-13 11:48:00.000000,29.0,0
32913,229519,Rest,0:07:51.000,2020-10-13 11:48:01.000000,29.0,0
32914,229520,Rest,0:07:52.000,2020-10-13 11:48:02.000000,29.0,0
32915,229521,Rest,0:07:53.000,2020-10-13 11:48:03.000000,29.0,0
32916,229522,Rest,0:07:54.000,2020-10-13 11:48:04.000000,29.0,0
32917,229523,Rest,0:07:55.000,2020-10-13 11:48:05.000000,29.0,0
32918,229524,Rest,0:07:56.000,2020-10-13 11:48:06.000000,29.0,0
32919,229525,Rest,0:07:57.000,2020-10-13 11:48:07.000000,29.0,0
32920,229526,Rest,0:07:58.000,2020-10-13 11:48:08.000000,29.0,0
32921,229527,Rest,0:07:59.000,2020-10-13 11:48:09.000000,28.9,0
32922,229528,Rest,0:08:00.000,2020-10-13 11:48:10.000000,28.9,0
32923,229529,Rest,0:08:01.000,2020-10-13 11:48:11.000000,28.9,0
32924,229530,Rest,0:08:02.000,2020-10-13 11:48:12.000000,28.9,0
32925,229531,Rest,0:08:03.000,2020-10-13 11:48:13.000000,28.9,0
32926,229532,Rest,0:08:04.000,2020-10-13 11:48:14.000000,28.9,0
32927,229533,Rest,0:08:05.000,2020-10-13 11:48:15.000000,28.9,0
32928,229534,Rest,0:08:06.000,2020-10-13 11:48:16.000000,28.9,0
32929,229535,Rest,0:08:07.000,2020-10-13 11:48:17.000000,28.9,0
32930,229536,Rest,0:08:08.000,2020-10-13 11:48:18.000000,28.9,0
32931,229537,Rest,0:08:09.000,2020-10-13 11:48:19.000000,28.9,0
32932,229538,Rest,0:08:10.000,2020-10-13 11:48:20.000000,28.9,0
32933,229539,Rest,0:08:11.000,2020-10-13 11:48:21.000000,28.9,0
32934,229540,Rest,0:08:12.000,2020-10-13 11:48:22.000000,28.8,0
32935,229541,Rest,0:08:13.000,2020-10-13 11:48:23.000000,28.8,0
32936,229542,Rest,0:08:14.000,2020-10-13 11:48:23.999999,28.8,0
32937,229543,Rest,0:08:15.000,2020-10-13 11:48:25.000000,28.8,0
32938,229544,Rest,0:08:16.000,2020-10-13 11:48:26.000000,28.8,0
32939,229545,Rest,0:08:17.000,2020-10-13 11:48:27.000000,28.8,0
32940,229546,Rest,0:08:18.000,2020-10-13 11:48:28.000000,28.8,0
32941,229547,Rest,0:08:19.000,2020-10-13 11:48:29.000000,28.8,0
32942,229548,Rest,0:08:20.000,2020-10-13 11:48:30.000000,28.8,0
32943,229549,Rest,0:08:21.000,2020-10-13 11:48:31.000000,28.8,0
32944,229550,Rest,0:08:22.000,2020-10-13 11:48:32.000000,28.8,0
32945,229551,Rest,0:08:23.000,2020-10-13 11:48:33.000000,28.8,0
32946,229552,Rest,0:08:24.000,2020-10-13 11:48:34.000000,28.7,0
32947,229553,Rest,0:08:25.000,2020-10-13 11:48:35.000000,28.8,0
32948,229554,Rest,0:08:26.000,2020-10-13 11:48:36.000000,28.7,0
32949,229555,Rest,0:08:27.000,2020-10-13 11:48:37.000000,28.7,0
32950,229556,Rest,0:08:28.000,2020-10-13 11:48:38.000000,28.7,0
32951,229557,Rest,0:08:29.000,2020-10-13 11:48:39.000000,28.7,0
32952,229558,Rest,0:08:30.000,2020-10-13 11:48:40.000000,28.7,0
32953,229559,Rest,0:08:31.000,2020-10-13 11:48:41.000000,28.7,0
32954,229560,Rest,0:08:32.000,2020-10-13 11:48:42.000000,28.7,0
32955,229561,Rest,0:08:33.000,2020-10-13 11:48:43.000000,28.7,0
32956,229562,Rest,0:08:34.000,2020-10-13 11:48:44.000000,28.7,0
32957,229563,Rest,0:08:35.000,2020-10-13 11:48:45.000000,28.7,0
32958,229564,Rest,0:08:36.000,2020-10-13 11:48:46.000000,28.7,0
32959,229565,Rest,0:08:37.000,2020-10-13 11:48:47.000000,28.7,0
32960,229566,Rest,0:08:38.000,2020-10-13 11:48:48.000000,28.7,0
32961,229567,Rest,0:08:39.000,2020-10-13 11:48:49.000000,28.7,0
32962,229568,Rest,0:08:40.000,2020-10-13 11:48:50.000000,28.7,0
32963,229569,Rest,0:08:41.000,2020-10-13 11:48:51.000000,28.6,0
32964,229570,Rest,0:08:42.000,2020-10-13 11:48:52.000000,28.7,0
32965,229571,Rest,0:08:43.000,2020-10-13 11:48:53.000000,28.7,0
32966,229572,Rest,0:08:44.000,2020-10-13 11:48:54.000000,28.6,0
32967,229573,Rest,0:08:45.000,2020-10-13 11:48:55.000000,28.6,0
32968,229574,Rest,0:08:46.000,2020-10-13 11:48:56.000000,28.6,0
32969,229575,Rest,0:08:47.000,2020-10-13 11:48:57.000000,28.6,0
32970,229576,Rest,0:08:48.000,2020-10-13 11:48:58.000000,28.6,0
32971,229577,Rest,0:08:49.000,2020-10-13 11:48:59.000000,28.6,0
32972,229578,Rest,0:08:50.000,2020-10-13 11:49:00.000000,28.6,0
32973,229579,Rest,0:08:51.000,2020-10-13 11:49:01.000000,28.6,0
32974,229580,Rest,0:08:52.000,2020-10-13 11:49:02.000000,28.6,0
32975,229581,Rest,0:08:53.000,2020-10-13 11:49:03.000000,28.6,0
32976,229582,Rest,0:08:54.000,2020-10-13 11:49:04.000000,28.6,0
32977,229583,Rest,0:08:55.000,2020-10-13 11:49:05.000000,28.6,0
32978,229584,Rest,0:08:56.000,2020-10-13 11:49:06.000001,28.6,0
32979,229585,Rest,0:08:57.000,2020-10-13 11:49:07.000000,28.6,0
32980,229586,Rest,0:08:58.000,2020-10-13 11:49:08.000000,28.6,0
32981,229587,Rest,0:08:59.000,2020-10-13 11:49:09.000000,28.6,0
32982,229588,Rest,0:09:00.000,2020-10-13 11:49:10.000000,28.6,0
32983,229589,Rest,0:09:01.000,2020-10-13 11:49:11.000000,28.6,0
32984,229590,Rest,0:09:02.000,2020-10-13 11:49:12.000000,28.6,0
32985,229591,Rest,0:09:03.000,2020-10-13 11:49:13.000000,28.6,0
32986,229592,Rest,0:09:04.000,2020-10-13 11:49:14.000000,28.6,0
32987,229593,Rest,0:09:05.000,2020-10-13 11:49:15.000000,28.6,0
32988,229594,Rest,0:09:06.000,2020-10-13 11:49:16.000000,28.6,0
32989,229595,Rest,0:09:07.000,2020-10-13 11:49:17.000000,28.6,0
32990,229596,Rest,0:09:08.000,2020-10-13 11:49:18.000000,28.6,0
32991,229597,Rest,0:09:09.000,2020-10-13 11:49:19.000000,28.6,0
32992,229598,Rest,0:09:10.000,2020-10-13 11:49:20.000000,28.6,0
32993,229599,Rest,0:09:11.000,2020-10-13 11:49:21.000000,28.6,0
32994,229600,Rest,0:09:12.000,2020-10-13 11:49:22.000000,28.6,0
32995,229601,Rest,0:09:13.000,2020-10-13 11:49:23.000000,28.6,0
32996,229602,Rest,0:09:14.000,2020-10-13 11:49:24.000000,28.6,0
32997,229603,Rest,0:09:15.000,2020-10-13 11:49:25.000000,28.6,0
32998,229604,Rest,0:09:16.000,2020-10-13 11:49:26.000000,28.6,0
32999,229605,Rest,0:09:17.000,2020-10-13 11:49:27.000000,28.6,0
33000,229606,Rest,0:09:18.000,2020-10-13 11:49:28.000000,28.6,0
33001,229607,Rest,0:09:19.000,2020-10-13 11:49:29.000000,28.6,0
33002,229608,Rest,0:09:20.000,2020-10-13 11:49:30.000000,28.6,0
33003,229609,Rest,0:09:21.000,2020-10-13 11:49:31.000000,28.6,0
33004,229610,Rest,0:09:22.000,2020-10-13 11:49:32.000000,28.6,0
33005,229611,Rest,0:09:23.000,2020-10-13 11:49:33.000000,28.6,0
33006,229612,Rest,0:09:24.000,2020-10-13 11:49:34.000000,28.6,0
33007,229613,Rest,0:09:25.000,2020-10-13 11:49:35.000000,28.6,0
33008,229614,Rest,0:09:26.000,2020-10-13 11:49:36.000000,28.7,0
33009,229615,Rest,0:09:27.000,2020-10-13 11:49:37.000000,28.6,0
33010,229616,Rest,0:09:28.000,2020-10-13 11:49:38.000000,28.7,0
33011,229617,Rest,0:09:29.000,2020-10-13 11:49:39.000000,28.7,0
33012,229618,Rest,0:09:30.000,2020-10-13 11:49:40.000000,28.7,0
33013,229619,Rest,0:09:31.000,2020-10-13 11:49:41.000001,28.7,0
33014,229620,Rest,0:09:32.000,2020-10-13 11:49:42.000000,28.7,0
33015,229621,Rest,0:09:33.000,2020-10-13 11:49:43.000000,28.7,0
33016,229622,Rest,0:09:34.000,2020-10-13 11:49:41.000001,28.7,0
33017,229623,Rest,0:09:35.000,2020-10-13 11:49:42.000000,28.7,0
33018,229624,Rest,0:09:36.000,2020-10-13 11:49:43.000000,28.7,0
33019,229625,Rest,0:09:37.000,2020-10-13 11:49:44.000000,28.7,0
33020,229626,Rest,0:09:38.000,2020-10-13 11:49:45.000000,28.7,0
33021,229627,Rest,0:09:39.000,2020-10-13 11:49:46.000000,28.7,0
33022,229628,Rest,0:09:40.000,2020-10-13 11:49:47.000000,28.7,0
33023,229629,Rest,0:09:41.000,2020-10-13 11:49:48.000000,28.7,0
33024,229630,Rest,0:09:42.000,2020-10-13 11:49:49.000000,28.7,0
33025,229631,Rest,0:09:43.000,2020-10-13 11:49:49.999999,28.7,0
33026,229632,Rest,0:09:44.000,2020-10-13 11:49:51.000000,28.7,0
33027,229633,Rest,0:09:45.000,2020-10-13 11:49:52.000000,28.7,0
33028,229634,Rest,0:09:46.000,2020-10-13 11:49:53.000000,28.7,0
33029,229635,Rest,0:09:47.000,2020-10-13 11:49:54.000000,28.7,0
33030,229636,Rest,0:09:48.000,2020-10-13 11:49:55.000000,28.7,0
33031,229637,Rest,0:09:49.000,2020-10-13 11:49:56.000000,28.7,0
33032,229638,Rest,0:09:50.000,2020-10-13 11:49:57.000000,28.7,0
33033,229639,Rest,0:09:51.000,2020-10-13 11:49:58.000000,28.7,0
33034,229640,Rest,0:09:52.000,2020-10-13 11:49:59.000000,28.7,0
33035,229641,Rest,0:09:53.000,2020-10-13 11:50:00.000000,28.7,0
33036,229642,Rest,0:09:54.000,2020-10-13 11:50:01.000000,28.7,0
33037,229643,Rest,0:09:55.000,2020-10-13 11:50:02.000000,28.7,0
33038,229644,Rest,0:09:56.000,2020-10-13 11:50:03.000000,28.7,0
33039,229645,Rest,0:09:57.000,2020-10-13 11:50:04.000000,28.7,0
33040,229646,Rest,0:09:58.000,2020-10-13 11:50:05.000000,28.7,0
33041,229647,Rest,0:09:59.000,2020-10-13 11:50:06.000000,28.7,0
33042,229648,Rest,0:10:00.000,2020-10-13 11:50:07.000000,28.7,0
44767,241373,Rest,0:00:00.000,2020-10-13 15:05:29.000000,27.7,0
44768,241374,Rest,0:00:01.000,2020-10-13 15:05:30.000000,27.7,0
44769,241375,Rest,0:00:02.000,2020-10-13 15:05:31.000000,27.7,0
44770,241376,Rest,0:00:03.000,2020-10-13 15:05:32.000000,27.7,0
44771,241377,Rest,0:00:04.000,2020-10-13 15:05:33.000001,27.7,0
44772,241378,Rest,0:00:05.000,2020-10-13 15:05:34.000000,27.7,0
44773,241379,Rest,0:00:06.000,2020-10-13 15:05:35.000000,27.7,0
44774,241380,Rest,0:00:07.000,2020-10-13 15:05:36.000000,27.7,0
44775,241381,Rest,0:00:08.000,2020-10-13 15:05:37.000000,27.7,0
44776,241382,Rest,0:00:09.000,2020-10-13 15:05:38.000000,27.7,0
44777,241383,Rest,0:00:10.000,2020-10-13 15:05:39.000000,27.7,0
44778,241384,Rest,0:00:11.000,2020-10-13 15:05:40.000000,27.7,0
44779,241385,Rest,0:00:12.000,2020-10-13 15:05:41.000000,27.7,0
44780,241386,Rest,0:00:13.000,2020-10-13 15:05:41.999999,27.7,0
44781,241387,Rest,0:00:14.000,2020-10-13 15:05:43.000000,27.7,0
44782,241388,Rest,0:00:15.000,2020-10-13 15:05:44.000000,27.7,0
44783,241389,Rest,0:00:16.000,2020-10-13 15:05:45.000000,27.7,0
44784,241390,Rest,0:00:17.000,2020-10-13 15:05:46.000000,27.7,0
44785,241391,Rest,0:00:18.000,2020-10-13 15:05:47.000000,27.7,0
44786,241392,Rest,0:00:19.000,2020-10-13 15:05:48.000000,27.8,0
44787,241393,Rest,0:00:20.000,2020-10-13 15:05:49.000000,27.8,0
44788,241394,Rest,0:00:21.000,2020-10-13 15:05:50.000000,27.8,0
44789,241395,Rest,0:00:22.000,2020-10-13 15:05:51.000000,27.8,0
44790,241396,Rest,0:00:23.000,2020-10-13 15:05:52.000000,27.8,0
44791,241397,Rest,0:00:24.000,2020-10-13 15:05:53.000000,27.8,0
44792,241398,Rest,0:00:25.000,2020-10-13 15:05:54.000000,27.8,0
44793,241399,Rest,0:00:26.000,2020-10-13 15:05:55.000000,27.8,0
44794,241400,Rest,0:00:27.000,2020-10-13 15:05:56.000000,27.8,0
44795,241401,Rest,0:00:28.000,2020-10-13 15:05:57.000000,27.8,0
44796,241402,Rest,0:00:29.000,2020-10-13 15:05:58.000000,27.8,0
44797,241403,Rest,0:00:30.000,2020-10-13 15:05:59.000000,27.8,0
44798,241404,Rest,0:00:31.000,2020-10-13 15:06:00.000000,27.8,0
44799,241405,Rest,0:00:32.000,2020-10-13 15:06:01.000000,27.8,0
44800,241406,Rest,0:00:33.000,2020-10-13 15:06:02.000000,27.8,0
44801,241407,Rest,0:00:34.000,2020-10-13 15:06:03.000000,27.9,0
44802,241408,Rest,0:00:35.000,2020-10-13 15:06:04.000000,27.9,0
44803,241409,Rest,0:00:36.000,2020-10-13 15:06:05.000000,27.9,0
44804,241410,Rest,0:00:37.000,2020-10-13 15:06:06.000000,27.9,0
44805,241411,Rest,0:00:38.000,2020-10-13 15:06:07.000000,27.9,0
44806,241412,Rest,0:00:39.000,2020-10-13 15:06:08.000000,27.9,0
44807,241413,Rest,0:00:40.000,2020-10-13 15:06:09.000000,27.9,0
44808,241414,Rest,0:00:41.000,2020-10-13 15:06:10.000000,27.9,0
44809,241415,Rest,0:00:42.000,2020-10-13 15:06:11.000000,27.9,0
44810,241416,Rest,0:00:43.000,2020-10-13 15:06:12.000000,27.9,0
44811,241417,Rest,0:00:44.000,2020-10-13 15:06:13.000000,27.9,0
44812,241418,Rest,0:00:45.000,2020-10-13 15:06:14.000000,27.9,0
44813,241419,Rest,0:00:46.000,2020-10-13 15:06:15.000000,27.9,0
44814,241420,Rest,0:00:47.000,2020-10-13 15:06:16.000000,27.9,0
44815,241421,Rest,0:00:48.000,2020-10-13 15:06:16.999999,27.9,0
44816,241422,Rest,0:00:49.000,2020-10-13 15:06:18.000000,28.0,0
44817,241423,Rest,0:00:50.000,2020-10-13 15:06:19.000000,28.0,0
44818,241424,Rest,0:00:51.000,2020-10-13 15:06:20.000000,28.0,0
44819,241425,Rest,0:00:52.000,2020-10-13 15:06:21.000000,28.0,0
44820,241426,Rest,0:00:53.000,2020-10-13 15:06:22.000000,28.0,0
44821,241427,Rest,0:00:54.000,2020-10-13 15:06:23.000000,28.0,0
44822,241428,Rest,0:00:55.000,2020-10-13 15:06:24.000000,28.0,0
